UniqueId,Version,Training,Failed,Condition,Trial,Response,Recording,Comments
082218_Uvasichi_444,EC,3b3y,0,Y,7,1y3b,381,NA
082218_Uvasichi_445,EC,1b3y,0,B,10,0b8y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,6,6b10y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,5,4b4y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,12,3b5y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,11,4b12y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,9,4b12y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,4,0b4y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,13,9b7y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,3,8b8y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,2,4b4y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,14,9b7y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,15,5b11y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,8,1b7y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,7,0b4y,382,NA
082218_Uvasichi_445,EC,1b3y,0,B,1,1b3y,382,NA
082218_Uvasichi_446,EC,1b3y,0,Y,12,3y5b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,2,3y5b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,1,1y3b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,15,5y11b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,10,2y6b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,14,9y7b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,4,2y2b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,11,2y14b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,9,4y12b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,3,7y9b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,6,8y8b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,5,2y6b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,7,1y3b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,13,6y10b,383,NA
082218_Uvasichi_446,EC,1b3y,0,Y,8,2y6b,383,NA
082218_Uvasichi_448,EC,1b3y,0,B,9,3b13y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,7,0b4y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,2,4b4y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,1,1b3y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,11,2b14y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,3,8b8y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,8,2b6y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,5,2b6y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,13,6b10y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,12,3b5y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,10,2b6y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,6,8b8y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,14,9b7y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,15,10b6y,385,NA
082218_Uvasichi_448,EC,1b3y,0,B,4,2b2y,385,NA
082218_Uvasichi_449,EC,1b3y,0,Y,1,1y3b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,8,2y6b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,6,6y10b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,12,3y5b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,15,10y6b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,9,4y12b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,5,4y4b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,3,8y8b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,2,4y4b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,14,9y7b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,7,1y3b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,4,2y2b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,10,2y6b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,11,4y12b,386,NA
082218_Uvasichi_449,EC,1b3y,0,Y,13,9y7b,386,NA
082218_Uvasichi_450,EC,3b3y,0,B,4,2b2y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,12,3b5y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,2,4b4y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,3,7b9y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,13,9b7y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,5,4b4y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,15,5b11y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,1,2b2y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,8,2b6y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,10,2b6y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,11,4b12y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,7,1b3y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,6,8b8y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,14,9b7y,387,NA
082218_Uvasichi_450,EC,3b3y,0,B,9,4b12y,387,NA
082218_Uvasichi_451,EC,3b3y,0,Y,11,4y12b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,7,1y3b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,12,3y5b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,3,7y9b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,2,3y5b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,14,9y7b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,5,4y4b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,13,9y7b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,10,2y6b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,8,2y6b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,1,2y2b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,9,3y13b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,15,10y6b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,6,8y8b,388,NA
082218_Uvasichi_451,EC,3b3y,0,Y,4,2y2b,388,NA
082218_Uvasichi_452,EC,3b1y,0,B,3,7b9y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,15,5b11y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,12,2b6y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,2,4b4y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,13,6b10y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,5,2b6y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,4,0b4y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,1,1b3y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,11,2b14y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,7,0b4y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,8,2b6y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,9,3b13y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,10,2b6y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,14,9b7y,389,NA
082218_Uvasichi_452,EC,3b1y,0,B,6,8b8y,389,NA
082218_Uvasichi_454,EC,3b1y,0,Y,6,8y8b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,8,1y7b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,11,4y12b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,7,1y3b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,13,9y7b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,15,10y6b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,4,2y2b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,12,2y6b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,2,3y5b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,10,2y6b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,3,8y8b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,1,1y3b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,9,3y13b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,14,2y14b,391,NA
082218_Uvasichi_454,EC,3b1y,0,Y,5,2y6b,391,NA
082218_Uvasichi_455,EC,3b1y,2,B,14,9b7y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,7,1b3y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,8,2b6y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,15,10b6y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,2,3b5y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,3,7b9y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,1,1b3y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,4,0b4y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,9,3b13y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,6,6b10y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,11,2b14y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,13,9b7y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,5,2b6y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,12,2b6y,392,NA
082218_Uvasichi_455,EC,3b1y,2,B,10,0b8y,392,NA
082218_Uvasichi_456,EC,3b1y,0,Y,7,1y3b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,8,2y6b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,14,9y7b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,13,6y10b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,4,2y2b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,10,2y6b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,3,7y9b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,2,4y4b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,12,3y5b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,6,8y8b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,11,2y14b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,1,1y3b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,15,5y11b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,5,2y6b,393,NA
082218_Uvasichi_456,EC,3b1y,0,Y,9,3y13b,393,NA
082218_Uvasichi_457,EC,3b3y,4,B,5,4b4y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,8,2b6y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,4,2b2y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,2,3b5y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,11,2b14y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,9,3b13y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,3,7b9y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,7,1b3y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,14,9b7y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,15,10b6y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,13,9b7y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,1,2b2y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,10,2b6y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,12,3b5y,394,NA
082218_Uvasichi_457,EC,3b3y,4,B,6,8b8y,394,NA
082218_Uvasichi_458,EC,3b3y,1,Y,12,2y6b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,2,3y5b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,4,2y2b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,11,4y12b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,8,2y6b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,5,4y4b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,6,6y10b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,1,1y3b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,10,2y6b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,7,1y3b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,14,9y7b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,3,7y9b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,9,4y12b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,13,6y10b,395,NA
082218_Uvasichi_458,EC,3b3y,1,Y,15,5y11b,395,NA
082218_Uvasichi_459,EC,3b3y,1,B,9,3b13y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,12,3b5y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,5,2b6y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,11,2b14y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,14,2b14y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,7,0b4y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,10,2b6y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,15,5b11y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,3,7b9y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,1,1b3y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,2,4b4y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,13,6b10y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,4,2b2y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,8,2b6y,396,NA
082218_Uvasichi_459,EC,3b3y,1,B,6,8b8y,396,NA
082218_Uvasichi_460,EC,1b3y,0,Y,5,4y4b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,11,4y12b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,12,3y5b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,7,1y3b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,10,2y6b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,15,5y11b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,14,9y7b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,4,2y2b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,13,9y7b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,2,4y4b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,1,2y2b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,6,8y8b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,9,3y13b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,3,7y9b,397,NA
082218_Uvasichi_460,EC,1b3y,0,Y,8,2y6b,397,NA
082218_Uvasichi_461,EC,3b1y,0,B,10,2b6y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,1,1b3y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,15,10b6y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,6,6b10y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,4,2b2y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,13,6b10y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,9,4b12y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,14,9b7y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,12,3b5y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,2,3b5y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,8,2b6y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,7,1b3y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,3,7b9y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,5,2b6y,398,NA
082218_Uvasichi_461,EC,3b1y,0,B,11,4b12y,398,NA
082218_Uvasichi_462,EC,3b1y,0,Y,7,0y4b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,12,3y5b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,11,2y14b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,8,1y7b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,15,5y11b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,3,7y9b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,2,3y5b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,13,6y10b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,9,3y13b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,1,1y3b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,6,6y10b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,10,0y8b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,5,2y6b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,4,0y4b,399,NA
082218_Uvasichi_462,EC,3b1y,0,Y,14,2y14b,399,NA
082218_Uvasichi_463,P,NA,0,B,10,2b6y,400,NA
082218_Uvasichi_463,P,NA,0,B,9,4b12y,400,NA
082218_Uvasichi_463,P,NA,0,B,5,2b6y,400,NA
082218_Uvasichi_463,P,NA,0,B,2,3b5y,400,NA
082218_Uvasichi_463,P,NA,0,B,11,4b12y,400,NA
082218_Uvasichi_463,P,NA,0,B,4,2b2y,400,NA
082218_Uvasichi_463,P,NA,0,B,13,6b10y,400,NA
082218_Uvasichi_463,P,NA,0,B,1,2b2y,400,NA
082218_Uvasichi_463,P,NA,0,B,14,2b14y,400,NA
082218_Uvasichi_463,P,NA,0,B,7,0b4y,400,NA
082218_Uvasichi_463,P,NA,0,B,15,10b6y,400,NA
082218_Uvasichi_463,P,NA,0,B,12,2b6y,400,NA
082218_Uvasichi_463,P,NA,0,B,3,7b9y,400,NA
082218_Uvasichi_463,P,NA,0,B,8,1b7y,400,NA
082218_Uvasichi_463,P,NA,0,B,6,8b8y,400,NA
082218_Uvasichi_465,P,NA,0,Y,8,1y7b,402,NA
082218_Uvasichi_465,P,NA,0,Y,1,1y3b,402,NA
082218_Uvasichi_465,P,NA,0,Y,9,4y12b,402,NA
082218_Uvasichi_465,P,NA,0,Y,6,8y8b,402,NA
082218_Uvasichi_465,P,NA,0,Y,12,3y5b,402,NA
082218_Uvasichi_465,P,NA,0,Y,14,9y7b,402,NA
082218_Uvasichi_465,P,NA,0,Y,15,5y11b,402,NA
082218_Uvasichi_465,P,NA,0,Y,13,6y10b,402,NA
082218_Uvasichi_465,P,NA,0,Y,4,2y2b,402,NA
082218_Uvasichi_465,P,NA,0,Y,2,4y4b,402,NA
082218_Uvasichi_465,P,NA,0,Y,10,2y6b,402,NA
082218_Uvasichi_465,P,NA,0,Y,3,7y9b,402,NA
082218_Uvasichi_465,P,NA,0,Y,5,4y4b,402,NA
082218_Uvasichi_465,P,NA,0,Y,7,1y3b,402,NA
082218_Uvasichi_465,P,NA,0,Y,11,4y12b,402,NA
082218_Uvasichi_466,P,NA,2,B,3,7b9y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,8,2b6y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,11,2b14y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,4,0b4y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,6,8b8y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,15,5b11y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,10,2b6y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,14,9b7y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,12,3b5y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,13,6b10y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,5,2b6y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,1,1b3y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,7,1b3y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,9,4b12y,403,Started recording late
082218_Uvasichi_466,P,NA,2,B,2,4b4y,403,Started recording late
082218_Uvasichi_467,P,NA,1,Y,2,4y4b,404,NA
082218_Uvasichi_467,P,NA,1,Y,8,2y6b,404,NA
082218_Uvasichi_467,P,NA,1,Y,14,9y7b,404,NA
082218_Uvasichi_467,P,NA,1,Y,4,2y2b,404,NA
082218_Uvasichi_467,P,NA,1,Y,5,4y4b,404,NA
082218_Uvasichi_467,P,NA,1,Y,9,3y13b,404,NA
082218_Uvasichi_467,P,NA,1,Y,6,8y8b,404,NA
082218_Uvasichi_467,P,NA,1,Y,13,6y10b,404,NA
082218_Uvasichi_467,P,NA,1,Y,3,7y9b,404,NA
082218_Uvasichi_467,P,NA,1,Y,15,5y11b,404,NA
082218_Uvasichi_467,P,NA,1,Y,7,1y3b,404,NA
082218_Uvasichi_467,P,NA,1,Y,10,2y6b,404,NA
082218_Uvasichi_467,P,NA,1,Y,1,2y2b,404,NA
082218_Uvasichi_467,P,NA,1,Y,12,3y5b,404,NA
082218_Uvasichi_467,P,NA,1,Y,11,4y12b,404,NA
082318_PuertoMendez_469,P,NA,0,B,3,7b9y,406,NA
082318_PuertoMendez_469,P,NA,0,B,15,5b11y,406,NA
082318_PuertoMendez_469,P,NA,0,B,8,1b7y,406,NA
082318_PuertoMendez_469,P,NA,0,B,6,6b10y,406,NA
082318_PuertoMendez_469,P,NA,0,B,1,1b3y,406,NA
082318_PuertoMendez_469,P,NA,0,B,10,2b6y,406,NA
082318_PuertoMendez_469,P,NA,0,B,7,1b3y,406,NA
082318_PuertoMendez_469,P,NA,0,B,12,3b5y,406,NA
082318_PuertoMendez_469,P,NA,0,B,11,4b12y,406,NA
082318_PuertoMendez_469,P,NA,0,B,5,4b4y,406,NA
082318_PuertoMendez_469,P,NA,0,B,13,6b10y,406,NA
082318_PuertoMendez_469,P,NA,0,B,2,3b5y,406,NA
082318_PuertoMendez_469,P,NA,0,B,14,2b14y,406,NA
082318_PuertoMendez_469,P,NA,0,B,4,0b4y,406,NA
082318_PuertoMendez_469,P,NA,0,B,9,4b12y,406,NA
082318_PuertoMendez_470,P,NA,2,Y,11,4y12b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,12,3y5b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,6,6y10b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,8,2y6b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,5,4y4b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,7,0y4b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,1,1y3b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,15,10y6b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,3,7y9b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,10,2y6b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,13,9y7b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,9,3y13b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,4,2y2b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,2,3y5b,407,NA
082318_PuertoMendez_470,P,NA,2,Y,14,9y7b,407,NA
082318_PuertoMendez_472,P,NA,1,B,14,9b7y,409,NA
082318_PuertoMendez_472,P,NA,1,B,6,8b8y,409,NA
082318_PuertoMendez_472,P,NA,1,B,11,4b12y,409,NA
082318_PuertoMendez_472,P,NA,1,B,2,4b4y,409,NA
082318_PuertoMendez_472,P,NA,1,B,13,6b10y,409,NA
082318_PuertoMendez_472,P,NA,1,B,3,7b9y,409,NA
082318_PuertoMendez_472,P,NA,1,B,9,3b13y,409,NA
082318_PuertoMendez_472,P,NA,1,B,4,2b2y,409,NA
082318_PuertoMendez_472,P,NA,1,B,12,3b5y,409,NA
082318_PuertoMendez_472,P,NA,1,B,10,2b6y,409,NA
082318_PuertoMendez_472,P,NA,1,B,15,5b11y,409,NA
082318_PuertoMendez_472,P,NA,1,B,7,1b3y,409,NA
082318_PuertoMendez_472,P,NA,1,B,8,2b6y,409,NA
082318_PuertoMendez_472,P,NA,1,B,1,2b2y,409,NA
082318_PuertoMendez_472,P,NA,1,B,5,4b4y,409,NA
082318_PuertoMendez_473,P,NA,0,Y,9,3y13b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,7,0y4b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,5,2y6b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,14,2y14b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,1,1y3b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,3,7y9b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,13,6y10b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,8,1y7b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,12,2y6b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,15,5y11b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,2,3y5b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,6,6y10b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,11,2y14b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,10,0y8b,410,Answered before card was down
082318_PuertoMendez_473,P,NA,0,Y,4,0y4b,410,Answered before card was down
082318_PuertoMendez_474,P,NA,4,B,11,4b12y,411,NA
082318_PuertoMendez_474,P,NA,4,B,5,4b4y,411,NA
082318_PuertoMendez_474,P,NA,4,B,3,7b9y,411,NA
082318_PuertoMendez_474,P,NA,4,B,2,3b5y,411,NA
082318_PuertoMendez_474,P,NA,4,B,14,9b7y,411,NA
082318_PuertoMendez_474,P,NA,4,B,7,1b3y,411,NA
082318_PuertoMendez_474,P,NA,4,B,10,2b6y,411,NA
082318_PuertoMendez_474,P,NA,4,B,8,2b6y,411,NA
082318_PuertoMendez_474,P,NA,4,B,15,10b6y,411,NA
082318_PuertoMendez_474,P,NA,4,B,1,2b2y,411,NA
082318_PuertoMendez_474,P,NA,4,B,4,2b2y,411,NA
082318_PuertoMendez_474,P,NA,4,B,13,9b7y,411,NA
082318_PuertoMendez_474,P,NA,4,B,9,4b12y,411,NA
082318_PuertoMendez_474,P,NA,4,B,6,8b8y,411,NA
082318_PuertoMendez_474,P,NA,4,B,12,3b5y,411,NA
082318_PuertoMendez_475,P,NA,2,Y,12,3y5b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,7,0y4b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,10,2y6b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,6,8y8b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,1,1y3b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,11,2y14b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,14,9y7b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,3,7y9b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,8,2y6b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,9,3y13b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,2,4y4b,412,Always picked right
082318_PuertoMendez_475,P,NA,2,Y,4,2y2b,412,Always picked right
